7540
7670
8260
7320
7790
7850
8120
8190
8240
8280
8260
8930
9290
8670
9200
9300
9510
10490
10560
10570
11410
11980
11690
12440
12980
13030
13320
13250
12950
13340
13580
12360
12650
12600
12040
11320
11030
10800
10540
9880
9690
9810
9150
9250
8780
8910
8430
8650
8480
8060
8090
8150
8060
7980
7420
7160
7530
7200
7060
7280
6970
7010
6850
7460
6580
7160
7100
6590
