7370
7820
6940
8150
8340
8050
8000
7920
8550
8350
8300
9110
8570
9150
9310
9120
9410
9610
9530
9670
10350
10800
11130
11680
11940
11470
12350
11940
12170
12560
12500
11900
12230
11350
11150
10610
10620
10080
9820
9550
9210
8880
8750
8690
8110
8500
7810
7890
7070
8060
7670
7960
7220
7520
7150
6920
7100
7390
7290
7230
7080
7210
6860
7040
7090
6820
6920
6690
