7590
7510
7370
8230
7560
7680
8140
8500
8530
8350
8260
8630
8770
8820
9560
9670
9730
9050
9720
9640
10350
10540
10790
10640
11530
11420
11990
12190
12620
12340
11970
12620
13070
13120
12440
12490
12270
12000
11640
10650
10340
10860
9930
9950
9640
9690
9280
9040
8600
8240
8300
8510
8520
8000
7620
8080
7710
7740
7730
8140
7620
7150
7630
7320
7710
6940
7420
7850
7550
6750
7080
7350
7000
