7850
7500
7980
7450
8030
7970
7980
8580
8550
8460
8640
9240
9200
9680
9020
9830
9610
9800
10420
10770
11340
11960
12150
12680
12960
13210
13140
12590
13510
13460
13270
12590
12750
11670
11460
10670
10560
10900
10210
9630
9960
8640
8810
8560
8530
8490
8130
8100
7790
7630
7800
7200
7650
7520
7250
7060
7530
7340
6960
7170
7630
7030
6700
7270
6600
7160
6990
