2383.537797
2642.193911
2926.56341
3254.427407
3557.100644
3901.72178
4266.513899
4673.064445
4958.146284
5290.63023
5455.86555
5609.525222
5629.792869
5602.117078
5450.213437
5232.970249
4958.146284
4673.064445
4266.513899
3901.72178
3557.100644
3254.427407
2926.56341
2642.193911
2383.537797
